2018-07-18 15:52:41,046 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/aspectj/aspectjweaver/1.8.4/aspectjweaver-1.8.4.jar
2018-07-18 15:52:41,072 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/aspectj/aspectjweaver/1.8.4/aspectjweaver-1.8.4.jar
2018-07-18 15:52:41,077 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/aspectj/aspectjweaver/1.8.4/aspectjweaver-1.8.4.jar
2018-07-18 15:52:41,078 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/mybatis/mybatis-spring/1.2.2/mybatis-spring-1.2.2.jar
2018-07-18 15:52:41,083 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/mybatis/mybatis-spring/1.2.2/mybatis-spring-1.2.2.jar
2018-07-18 15:52:41,086 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/mybatis/mybatis-spring/1.2.2/mybatis-spring-1.2.2.jar
2018-07-18 15:52:41,092 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/com/github/miemiedev/mybatis-paginator/1.2.15/mybatis-paginator-1.2.15.jar
2018-07-18 15:52:41,094 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/mybatis/mybatis-spring/1.2.2/mybatis-spring-1.2.2.jar
2018-07-18 15:52:41,100 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/com/github/miemiedev/mybatis-paginator/1.2.15/mybatis-paginator-1.2.15.jar
2018-07-18 15:52:41,100 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/com/github/miemiedev/mybatis-paginator/1.2.15/mybatis-paginator-1.2.15.jar
2018-07-18 15:52:41,105 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/slf4j/slf4j-api/1.7.2/slf4j-api-1.7.2.jar
2018-07-18 15:52:41,109 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/com/github/miemiedev/mybatis-paginator/1.2.15/mybatis-paginator-1.2.15.jar
